field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
9230,coriander,24.5913901249,9.4636618608,8.8702564414,22.0271981823,16.0842168112,38.884230592,0,0,0,0,1,0
9231,coriander,16.6569452703,8.6121372835,7.8815476701,26.8646540422,21.485295983,39.4265814886,0,0,0,0,1,0
9232,coriander,19.3159640756,8.1368803805,9.658559733,22.9826010674,24.4212296636,37.0939794829,0,0,0,0,1,0
9233,coriander,27.6817892807,9.2128923618,8.3361708128,27.4891086095,22.5283279967,42.8683815036,0,0,0,0,1,0
9234,coriander,17.6949789977,8.1677127379,8.1384721524,26.9402047836,24.2243229631,37.590759663,0,0,0,0,1,0
9235,coriander,23.7291323342,8.1768096512,7.55934975,26.7801081149,15.6907085263,38.4577785958,0,0,0,0,1,0
9236,coriander,16.0790739508,9.4084433958,7.6588741533,24.4931370511,17.1596175769,39.5363965039,0,0,0,0,1,0
9237,coriander,19.434976261,9.99937494,8.0313825309,24.2466768217,19.5953473274,39.3879720952,0,0,0,0,1,0
9238,coriander,20.1147373013,8.4607086077,9.3637048639,22.2532060013,24.6175695336,37.7660824639,0,0,0,0,1,0
9239,coriander,23.6150633959,9.995756098,9.6344543872,22.8966512738,17.7051185266,40.828018537,0,0,0,0,1,0
9240,coriander,26.3842396518,9.5549977432,9.088659394,23.4671086055,23.663676963,39.1438987678,0,0,0,0,1,0
9241,coriander,17.771616974,9.3707593443,8.7995088857,25.6588514522,16.6374023313,42.626648006,0,0,0,0,1,0
9242,coriander,17.9141838973,9.5464063231,8.3891352125,24.8737320196,24.0355073777,38.5037657983,0,0,0,0,1,0
9243,coriander,20.9922336332,8.5403342366,9.2634141373,22.0389336007,21.6168957581,41.1840378568,0,0,0,0,1,0
9244,coriander,19.0867356025,9.4203171037,9.3299015115,25.9156587352,16.1267585121,37.1708445945,0,0,0,0,1,0
9245,coriander,23.9357640071,8.0250978539,9.1616564081,24.8196068255,19.6269948998,40.0704618979,0,0,0,0,1,0
9246,coriander,16.5365086986,9.9573870232,8.4755279183,26.0284029828,24.635764015,37.2993698846,0,0,0,0,1,0
9247,coriander,18.9721215794,9.7533604027,7.8250569537,23.4736026254,17.3818841344,42.878332257,0,0,0,0,1,0
9248,coriander,26.361843966,9.813284745,7.9495185924,24.5886990283,24.2485635458,37.9499293861,0,0,0,0,1,0
9249,coriander,24.844391002,9.1282918591,8.9615163196,25.6211545136,17.834253869,37.6024948025,0,0,0,0,1,0
9250,coriander,16.7927946482,8.6062645426,9.8833849145,27.4146870831,19.1610095964,37.1332794467,0,0,0,0,1,0
9251,coriander,23.483429907,9.0671920861,7.9445782117,23.7520772936,23.9257089551,41.1652404256,0,0,0,0,1,0
9252,coriander,25.2150869666,9.9244633696,8.5199418539,23.8228921437,22.1790142586,38.2966074974,0,0,0,0,1,0
9253,coriander,21.1629366195,8.3713390469,9.0682231461,22.7428335608,20.1689238726,38.4932140635,0,0,0,0,1,0
9254,coriander,17.6479358478,8.181030308,9.0214414151,25.8809643984,17.1801775256,42.740039261,0,0,0,0,1,0
9255,coriander,26.611421767,8.4305633291,9.4508791429,23.9518987613,22.7682019094,37.5478429706,0,0,0,0,1,0
9256,coriander,26.4027174076,9.6493589734,9.3267180074,24.3990803208,21.5236602145,40.5045175519,0,0,0,0,1,0
9257,coriander,26.1389564915,9.8928294523,8.0444639238,23.3251344025,18.1108138254,41.2434099465,0,0,0,0,1,0
9258,coriander,27.4612191958,9.4263862414,9.7433599424,24.2052015995,23.6148522208,39.6163054545,0,0,0,0,1,0
9259,coriander,25.3557789602,8.1817195017,8.4298687214,23.686881103,22.221241743,42.1970785519,0,0,0,0,1,0
9260,coriander,25.4237156583,8.6566266342,8.8453221138,24.4768148441,21.515498604,42.5816817339,0,0,0,0,1,0
9261,coriander,17.7004354522,8.8415527819,9.6499165064,22.4872098791,24.698790835,37.3860381923,0,0,0,0,1,0
9262,coriander,26.3786110354,8.456705373,8.4088591859,25.68392049,20.4543113661,40.4975330194,0,0,0,0,1,0
9263,coriander,18.4643834721,9.404735205,8.4389481422,25.9097567536,19.8147105467,40.1451273558,0,0,0,0,1,0
9264,coriander,24.2571307877,8.9253778877,9.9613188947,26.9877155257,15.6779601023,37.8435758147,0,0,0,0,1,0
9265,coriander,25.8178040679,8.2434554456,8.5560870755,26.9295779887,21.2696094309,41.9589089152,0,0,0,0,1,0
9266,coriander,25.3952084159,9.0440896675,8.3244730929,25.9628263144,19.1144379469,39.1503380883,0,0,0,0,1,0
9267,coriander,16.5494553607,9.9479465501,7.5555399553,27.438263045,18.1355556389,41.7214265597,0,0,0,0,1,0
9268,coriander,23.641005514,8.6159188285,8.5955099174,24.8411301924,24.0160679459,40.6862981707,0,0,0,0,1,0
9269,coriander,15.8244274735,8.9720133493,8.9551986018,22.8673875032,23.6247134822,38.1602680942,0,0,0,0,1,0
9270,coriander,24.0592714832,8.0357568773,8.909955159,25.2551959289,24.786439451,37.8596169188,0,0,0,0,1,0
9271,coriander,23.4150766074,9.3341422923,9.9484733964,27.8954151393,15.6315360467,38.7735087642,0,0,0,0,1,0
9272,coriander,21.4052118126,8.4107134392,7.7436247763,25.6628974994,16.1112686769,38.7229925258,0,0,0,0,1,0
9273,coriander,23.9806982171,8.4986069688,9.5983906791,25.4936604024,20.0711874853,41.4964945003,0,0,0,0,1,0
9274,coriander,16.7361916018,8.504021369,8.5845815328,23.3657027184,17.3381707713,42.1094756567,0,0,0,0,1,0
9275,coriander,15.6553211279,9.9455375294,9.8740028432,22.3689499256,24.6530663495,41.0966536356,0,0,0,0,1,0
9276,coriander,22.8859696936,8.1234430195,7.8474588273,25.2432028943,15.3838833491,40.2939864107,0,0,0,0,1,0
9277,coriander,25.8504029423,8.6575150769,7.5334408027,22.3033779933,17.6259216678,38.6461269571,0,0,0,0,1,0
9278,coriander,23.2465409435,8.1495960767,8.5260930654,22.535515187,16.1472537925,39.1930832204,0,0,0,0,1,0
9279,coriander,20.1511739097,8.5879202616,8.299020932,27.6312916751,18.9273853321,41.6820285255,0,0,0,0,1,0
9280,coriander,27.4188390782,8.489562145,8.4039291186,24.0265848,24.0022653269,42.2624733214,0,0,0,0,1,0
9281,coriander,22.6674699603,8.742292601,8.0269657843,22.6149683811,20.6486313043,37.378396273,0,0,0,0,1,0
9282,coriander,26.8727118427,8.4262657171,9.0517798406,26.1695192407,18.5840665868,39.4015796074,0,0,0,0,1,0
9283,coriander,27.3067817477,8.914587688,8.5674957544,27.0256840704,24.2659041316,37.4149673513,0,0,0,0,1,0
9284,coriander,22.3301207029,8.552349653,7.9056683072,27.3945048031,18.7819989133,38.3183378227,0,0,0,0,1,0
9285,coriander,16.148579998,9.4119437689,8.6496030255,26.303424296,24.638467732,42.3072743811,0,0,0,0,1,0
9286,coriander,15.3151955702,9.7563770406,9.8216738001,26.2886929989,18.3710985725,42.7570262683,0,0,0,0,1,0
9287,coriander,25.5172185669,9.0276849233,8.8948065258,25.7140246759,17.9427962896,37.9842422162,0,0,0,0,1,0
9288,coriander,15.2189727437,8.5240239334,9.1791430191,25.6137499032,16.0200134184,42.3298482309,0,0,0,0,1,0
9289,coriander,27.1353281563,8.9717976966,8.2086720013,26.3816642627,21.1303636264,41.0204721241,0,0,0,0,1,0
9290,coriander,22.7914935098,9.9705044188,7.7791475526,24.7431482556,15.5267226626,37.2664891291,0,0,0,0,1,0
9291,coriander,27.2472087872,9.4003014714,8.6871689997,22.5383639283,24.0897289329,37.7422351879,0,0,0,0,1,0
9292,coriander,27.1270161432,9.4570532021,9.4466892222,25.9565678336,24.8069584139,38.9444696618,0,0,0,0,1,0
9293,coriander,23.9099750896,9.6531091252,7.5416504682,22.5698688325,17.198217946,37.9336307721,0,0,0,0,1,0
9294,coriander,21.7038769063,9.6611729644,9.9415712679,25.6105619157,22.4650798248,39.554333166,0,0,0,0,1,0
9295,coriander,24.2951160781,9.504365067,9.5120792738,26.8604308885,18.367128366,40.2264555183,0,0,0,0,1,0
9296,coriander,18.8475144832,9.3532585274,7.950549766,27.2182691079,24.3705230878,39.8400648855,0,0,0,0,1,0
9297,coriander,19.4128967642,9.9266026058,8.2568353656,25.5166030142,17.6966501724,37.8352221719,0,0,0,0,1,0
9298,coriander,26.748311661,8.6278414234,8.1433665644,26.9328796032,17.0102422996,41.2882434414,0,0,0,0,1,0
9299,coriander,26.7529068305,9.2543533842,9.0787600747,25.4990167624,20.6013211812,39.3484787415,0,0,0,0,1,0
9300,coriander,23.1454711083,9.5166744251,9.1787981364,22.7298666671,16.4268454505,39.563396344,0,0,0,0,1,0
9301,coriander,23.6098453537,9.1858495379,8.2451251769,27.5027659334,21.9890486299,40.1495788103,0,0,0,0,1,0
9302,coriander,15.9927325239,8.4968770204,9.815629561,27.3769440982,16.2411833358,41.6206357079,0,0,0,0,1,0
9303,coriander,26.0589589266,9.4851995292,9.4130332249,23.5542083121,18.9108462433,39.0858886713,0,0,0,0,1,0
9304,coriander,27.4557300615,9.1535024463,8.0933934905,23.4796108921,16.378793996,42.9501318973,0,0,0,0,1,0
9305,coriander,16.9819152155,8.8151541089,9.060171151,23.9876558012,17.3846689892,40.5610906108,0,0,0,0,1,0
9306,coriander,23.2788339828,8.9992635946,9.0933679067,24.2508499189,18.71800126,39.3259385199,0,0,0,0,1,0
9307,coriander,22.7207719912,8.3225820913,8.6441797611,23.9430497514,15.0627839226,40.1154421906,0,0,0,0,1,0
9308,coriander,25.2019568477,9.8589582956,9.4625178399,24.5946032978,16.0165171011,40.8781842669,0,0,0,0,1,0
9309,coriander,18.9585403266,9.7967346491,8.509046489,22.9683154491,24.0305648153,40.1873064053,0,0,0,0,1,0
9310,coriander,15.1089533336,9.4391545452,7.7980095146,25.3243472104,19.207429011,41.3197609557,0,0,0,0,1,0
9311,coriander,19.212602993,9.1988401923,8.1512881161,24.1515389994,20.6552202647,41.9051636551,0,0,0,0,1,0
9312,coriander,24.4967097418,8.6447471485,9.9923941041,27.0423769077,20.7889127086,42.7776564666,0,0,0,0,1,0
9313,coriander,18.7233368004,8.5743614429,9.4995333292,22.6339744506,18.0498199881,38.8721687271,0,0,0,0,1,0
9314,coriander,16.6846264724,9.8251261613,9.8947509985,22.4197819143,21.1793458106,38.1782400129,0,0,0,0,1,0
9315,coriander,17.3114113367,9.463541026,8.6422513596,25.6655406062,18.3376418638,39.7359397472,0,0,0,0,1,0
9316,coriander,27.5916564115,9.5877566935,7.5239851687,22.9710089343,21.736175149,40.4798785908,0,0,0,0,1,0
9317,coriander,26.4953167969,9.2769751514,8.5679132931,24.3443929571,17.0621653972,40.4686862887,0,0,0,0,1,0
9318,coriander,20.4426581023,9.6059404385,8.5195837427,22.6136615972,22.2497128802,41.4904089028,0,0,0,0,1,0
9319,coriander,26.2936957781,8.4233223048,9.5758706484,22.9045025743,20.4819959516,42.7135578708,0,0,0,0,1,0
9320,coriander,27.262517145,8.7623846949,9.4604141147,25.0950815782,24.4561620791,40.3746259521,0,0,0,0,1,0
9321,coriander,19.5410936831,9.0965399498,8.3160435471,27.1223740102,20.6136172358,37.8085330227,0,0,0,0,1,0
9322,coriander,23.5023201386,8.6618787535,7.9275553182,26.5801869147,21.0868568682,37.6868384599,0,0,0,0,1,0
9323,coriander,24.5577070938,9.7853280713,8.0710550704,26.2948408219,24.7983857177,42.6511011441,0,0,0,0,1,0
9324,coriander,24.513065881,8.8783377065,9.7269908999,22.7924412802,20.2247550398,40.0472965884,0,0,0,0,1,0
9325,coriander,26.7577798892,9.1195135867,8.3984988941,23.5606823518,21.1278498895,41.5791782563,0,0,0,0,1,0
9326,coriander,22.7774870711,9.040190375,8.2835859904,23.3468152961,24.5962666678,42.016962235,0,0,0,0,1,0
9327,coriander,25.3475586886,9.1963400813,9.0489700035,27.0898439734,23.9858757447,40.3422408713,0,0,0,0,1,0
9328,coriander,25.668796392,9.8952994974,8.257933603,22.367115146,18.2391622948,37.8777237824,0,0,0,0,1,0
9329,coriander,25.2566895548,9.3376183284,9.2693820415,26.7130972335,15.1548263204,42.106355445,0,0,0,0,1,0
9330,coriander,25.8459897243,8.2001938921,7.7689632699,26.9066297802,19.5938314448,42.3860802824,0,0,0,0,1,0
9331,coriander,23.167279698,8.4222794592,8.3914758258,27.476096021,17.7039034884,41.1023135096,0,0,0,0,1,0
9332,coriander,24.953586044,8.4960994679,8.8024830286,27.7730149047,16.144245923,38.9337317641,0,0,0,0,1,0
9333,coriander,17.0911080746,8.3609571833,8.0936762996,25.8823882717,19.255919218,39.3305269333,0,0,0,0,1,0
9334,coriander,22.086767689,8.7935666718,8.8768123474,23.1477182103,21.2890284559,37.2132934089,0,0,0,0,1,0
9335,coriander,24.9800693925,8.6268306461,7.7602698975,25.7816713192,24.1969659883,40.2036179343,0,0,0,0,1,0
9336,coriander,15.3229207823,9.0598718509,9.029810187,22.9344844356,22.496616221,37.9101414556,0,0,0,0,1,0
9337,coriander,21.6055269424,8.8106344996,9.5659130873,22.2882977554,24.2305881124,40.7430877303,0,0,0,0,1,0
9338,coriander,15.4259411599,9.097461612,8.7904800434,25.3229299477,16.178611138,38.6697032314,0,0,0,0,1,0
9339,coriander,24.5974148815,9.2100746849,9.4315224492,22.8408517322,24.4680762294,40.4391562369,0,0,0,0,1,0
9340,coriander,15.3673709028,8.0979735848,7.9339195512,27.1602437255,16.8389944034,40.6701394126,0,0,0,0,1,0
9341,coriander,19.4696057875,9.4125079935,8.3002273265,25.0959227211,22.6404711737,40.1276539696,0,0,0,0,1,0
9342,coriander,22.5604617903,8.186399793,8.1871217396,23.2275482839,15.0486479517,39.4863715949,0,0,0,0,1,0
9343,coriander,16.5041317081,9.4577047681,8.5740175032,23.8651114381,23.8040101162,39.8314948369,0,0,0,0,1,0
9344,coriander,17.6061541965,8.9840890362,8.436265491,27.5655275453,23.4248903503,40.6156389143,0,0,0,0,1,0
9345,coriander,21.7373579174,8.1172257855,9.5790225922,22.2585668928,20.7154925316,37.7685545173,0,0,0,0,1,0
9346,coriander,27.9007257915,8.8995828625,9.7273130836,27.2486495036,21.2525032516,42.7780134455,0,0,0,0,1,0
9347,coriander,15.074322734,9.3878069656,7.8395986716,27.721636754,17.8019706252,37.9060721297,0,0,0,0,1,0
9348,coriander,23.0867516303,9.2532689103,8.5731991411,27.3733816578,22.351329614,40.0040468234,0,0,0,0,1,0
9349,coriander,16.4434574561,8.0048463339,8.5735667773,26.9765228767,16.0432569261,39.4464441707,0,0,0,0,1,0
9350,coriander,20.4896917633,8.087877384,9.9575605014,25.7294749138,23.5953429118,38.6232841929,0,0,0,0,1,0
9351,coriander,17.4653249343,8.8833907844,9.7914384949,23.5998937562,18.5321282896,37.5021116072,0,0,0,0,1,0
9352,coriander,26.7797108606,8.553455059,9.2874830781,23.6192145513,22.5694219302,40.7261535433,0,0,0,0,1,0
9353,coriander,15.2904499442,8.1935942361,7.9616354605,26.3450673189,18.4742926441,41.5757160662,0,0,0,0,1,0
9354,coriander,15.0787217605,8.9979903952,9.5077712076,26.4034961747,24.8170844715,40.1431877717,0,0,0,0,1,0
9355,coriander,23.7842785602,8.6623914171,7.790710349,23.717142226,18.6925652224,42.563047233,0,0,0,0,1,0
9356,coriander,24.9616707326,8.5740139401,9.30645809,22.1392592193,24.1086093463,39.6658889304,0,0,0,0,1,0
9357,coriander,27.0941439017,8.2354939206,9.5471592022,26.1274429997,21.9883864379,40.4762718171,0,0,0,0,1,0
9358,coriander,26.1973560478,8.1134096834,9.0133188096,26.9630624395,17.1677699304,42.9198989019,0,0,0,0,1,0
9359,coriander,19.260054619,9.7908558084,9.4104822735,24.7297343953,15.0266832145,37.6171419189,0,0,0,0,1,0
9360,coriander,20.0923009327,9.7880666703,8.8033689534,22.2480876672,18.3449327844,42.5507540992,0,0,0,0,1,0
9361,coriander,18.004776017,8.7249569745,8.381503664,22.5998771798,20.2151605893,39.7164183345,0,0,0,0,1,0
9362,coriander,25.5712721325,9.5866613109,7.8319492168,23.7009612143,16.4512515922,42.1072717423,0,0,0,0,1,0
9363,coriander,19.9501319967,8.9839093585,8.9530783103,27.2632950714,21.7373112282,41.832521194,0,0,0,0,1,0
9364,coriander,16.3203831184,8.0539508558,8.4960415509,27.2518011564,16.2730117789,39.9777934479,0,0,0,0,1,0
9365,coriander,21.859506664,8.6935524862,8.5760396661,23.2390185345,24.4284960781,41.1217895481,0,0,0,0,1,0
9366,coriander,23.9569891803,9.8348464548,9.7800827951,26.6696761884,17.983617981,39.5456800767,0,0,0,0,1,0
9367,coriander,20.7972797392,9.1490304037,7.5207700683,26.2785700164,17.4895136525,37.6841058718,0,0,0,0,1,0
9368,coriander,22.0826577477,9.629479325,8.8165200596,26.2683342605,15.1753748452,40.0971835617,0,0,0,0,1,0
9369,coriander,16.9273092166,9.9231352055,7.9154954923,24.8295328888,17.2993441412,40.9336484815,0,0,0,0,1,0
9370,coriander,16.5088302151,8.9264793734,9.4794145516,26.8524935035,21.657012651,37.6954919528,0,0,0,0,1,0
9371,coriander,26.6128856364,9.0142423437,9.0826096861,23.5513342161,23.3635188605,39.362004234,0,0,0,0,1,0
9372,coriander,18.2927397236,8.0721756201,8.9082676303,26.638731278,21.3314515836,37.5286991701,0,0,0,0,1,0
9373,coriander,19.2146577013,8.4827539934,9.961788567,27.3382700135,24.7770146097,39.383761758,0,0,0,0,1,0
9374,coriander,26.0466850883,8.6074519627,7.6925971048,24.3238623575,21.4001832826,42.2973419794,0,0,0,0,1,0
9375,coriander,23.6993439136,9.1097322581,9.2277077751,26.8405298339,19.3840359046,39.6221671464,0,0,0,0,1,0
9376,coriander,19.6117521289,9.9998679258,9.6415296475,24.8479858737,17.0097639727,37.8377369651,0,0,0,0,1,0
9377,coriander,21.8022170139,9.3495691884,7.7186923088,22.9256432591,22.8149840113,39.5544501904,0,0,0,0,1,0
9378,coriander,16.6204803337,9.9903257108,8.9459319749,27.2367738839,22.1367111526,39.1031374035,0,0,0,0,1,0
9379,coriander,17.0068911009,8.1929492971,7.6338849922,25.3982303958,17.7568542906,40.5443371007,0,0,0,0,1,0
9380,coriander,22.143582892,8.0915078936,8.7917859086,27.9795730371,17.9249922423,42.4467788758,0,0,0,0,1,0
9381,coriander,16.442148771,8.3811144855,9.1311836569,23.3785718342,16.1979290955,41.2693558567,0,0,0,0,1,0
9382,coriander,18.9507762313,9.1386188774,7.8020733335,23.0342070353,16.3603478717,39.6528956588,0,0,0,0,1,0
9383,coriander,15.1108348265,9.7417074405,7.7668299561,23.4780044534,20.4828141632,40.2412144449,0,0,0,0,1,0
9384,coriander,15.6035265782,9.1131885675,7.7646199389,23.4645226268,15.3970722862,37.9687765625,0,0,0,0,1,0
9385,coriander,27.977872179,8.3660397035,8.7606526436,27.954162059,21.1986752222,40.4859912627,0,0,0,0,1,0
9386,coriander,23.4240626909,8.6374878356,8.6520427446,22.2406862279,20.3310032026,37.9912187711,0,0,0,0,1,0
9387,coriander,21.816514533,8.3224726507,9.1251146229,24.2548811077,15.070970529,40.2868939599,0,0,0,0,1,0
9388,coriander,20.2424316921,9.7473524344,9.018500525,22.5660948926,19.0715275688,37.5980042255,0,0,0,0,1,0
9389,coriander,23.8784339237,9.6250010984,9.3441095841,24.5442583054,23.997846197,39.99864578,0,0,0,0,1,0
9390,coriander,15.8829912389,9.7046793785,9.7583128661,27.8794865942,19.9613319661,38.608700734,0,0,0,0,1,0
9391,coriander,16.2208439261,8.0270077924,9.4015963346,25.6361770103,18.9269203538,37.433789582,0,0,0,0,1,0
9392,coriander,17.7283179212,9.8347151599,9.619049819,27.0117826543,22.7538388607,38.2925845139,0,0,0,0,1,0
9393,coriander,22.0822581861,8.1700349325,8.1429710364,24.2335675663,24.2759491168,41.3712994701,0,0,0,0,1,0
9394,coriander,17.1363829941,8.7713102301,9.9531047775,27.7771519243,17.7353191669,39.2626669505,0,0,0,0,1,0
9395,coriander,15.7439510284,9.7342713694,8.9669586469,26.2976427843,21.0938924371,37.2642214143,0,0,0,0,1,0
9396,coriander,18.3660467068,8.1030706842,8.8617101248,24.3895373273,19.826772399,42.0284916992,0,0,0,0,1,0
9397,coriander,16.8266659814,9.1071906777,8.4141885889,25.1423751782,18.8508147527,38.0781505197,0,0,0,0,1,0
9398,coriander,19.5256575794,9.2990123038,8.8729094658,26.9097034636,23.8307839336,41.6881744553,0,0,0,0,1,0
9399,coriander,22.9807462353,9.8151197496,9.6555527015,25.7088230698,21.9290534138,37.8540180301,0,0,0,0,1,0
9400,coriander,24.3621499495,9.244862697,9.8188180154,24.5207060751,16.6433494925,38.2336297832,0,0,0,0,1,0
9401,coriander,26.8895179717,8.3295901685,9.0787952213,27.9965314348,24.6911745707,42.9908971748,0,0,0,0,1,0
9402,coriander,22.9580747933,8.7451349943,8.8014657726,27.296555709,15.120938544,37.8930272696,0,0,0,0,1,0
9403,coriander,26.1775859754,9.8075908439,9.5263782482,22.662458919,16.9527323029,40.1921849685,0,0,0,0,1,0
9404,coriander,18.1698474616,8.2244610325,7.6606547219,23.3894393774,18.4345523866,38.8479639904,0,0,0,0,1,0
9405,coriander,25.4366529832,8.416568349,9.033272669,22.5509426619,24.6446110567,39.186447712,0,0,0,0,1,0
9406,coriander,18.4460810404,8.4535482481,8.8489918539,27.802864832,17.948418282,42.2199271561,0,0,0,0,1,0
9407,coriander,21.6009480916,9.9905686359,8.8876072827,22.4167556079,18.445747805,37.7589059791,0,0,0,0,1,0
9408,coriander,20.5104724717,8.4982260962,8.1710278016,25.4254199713,18.7825452659,37.6054100349,0,0,0,0,1,0
9409,coriander,17.7247295258,8.3226149901,8.7827354794,23.7464986669,17.5514710392,37.516068906,0,0,0,0,1,0
9410,coriander,25.8778237611,8.5305699742,8.6790707722,27.3963556032,22.0549276234,39.8041685786,0,0,0,0,1,0
