field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
6201,barley,17.9701688932,8.3494226781,107.3228529027,15.8190146591,31.8403320127,23.613285223,11.2184893132,4.9262918622,0,1,1,1
6202,barley,16.7898302284,7.7493724105,102.4596410462,15.9873098624,30.3549753646,26.6587053154,12.1035556539,6.431927755,0,1,1,1
6203,barley,20.2245893856,6.1346904543,97.6594025099,15.94424911,30.9470836107,24.1331212389,10.5388820448,4.8372076512,0,1,1,1
6204,barley,24.5565311508,7.5631826902,98.4821542763,12.0013372746,31.0779706025,23.3352494734,12.2736969265,6.5994465493,0,1,1,1
6205,barley,19.5401741246,7.7683430014,83.2589922928,14.8245694372,31.1377590407,24.0126891865,10.8090773938,6.8805489456,0,1,1,1
6206,barley,12.5927049578,6.2876481593,95.7250561731,14.988010167,31.034799564,23.1322804465,12.6708496549,7.1560016078,0,1,1,1
6207,barley,18.8945610346,6.0558581718,109.2685809529,15.7207932853,31.2578437347,24.1448951057,10.2342558954,7.5327940536,0,1,1,1
6208,barley,23.3134026264,7.1633231162,106.4964076002,12.0748519169,31.4338500285,25.226075092,13.7906325449,6.8679530609,0,1,1,1
6209,barley,23.6499806787,6.7166126182,84.6748446042,13.3514861945,31.4974213526,23.0007670845,11.3492848087,4.7494914345,0,1,1,1
6210,barley,12.7547495711,6.5349757851,84.7165060517,15.5314632134,31.065404239,25.2949475903,11.3983190087,5.6548509625,0,1,1,1
6211,barley,21.7082783403,6.0451774714,96.0390905218,14.5356099218,31.5455035251,24.2784079638,12.8435438807,7.3157078684,0,1,1,1
6212,barley,12.3218626497,6.3205775843,84.0781727164,12.1594638477,30.6506504367,25.4261658192,12.7722157903,6.2807731605,0,1,1,1
6213,barley,12.6887897163,6.3280711376,94.2981388699,13.3957065064,31.7548276977,26.1472194915,12.8087248421,6.7589656251,0,1,1,1
6214,barley,24.9481679712,7.7280719404,103.2272125207,12.830962264,31.8362778002,23.4736481418,12.0404939515,6.7323997029,0,1,1,1
6215,barley,18.9116735579,6.7545019952,101.8329081685,12.6472239644,31.6511613389,26.724039314,10.4012050303,6.6013797606,0,1,1,1
6216,barley,23.0451124212,6.9342575777,84.1750903409,12.3253675435,30.8791239878,26.5646890915,12.7081178152,5.3820592922,0,1,1,1
6217,barley,16.5946889936,6.9241445869,96.265414093,13.4493192483,30.846486122,24.2997947077,12.9728779144,5.173574789,0,1,1,1
6218,barley,17.0339565899,6.8765989095,107.3042245479,14.0214362079,31.3305163584,24.1542490568,12.3342412463,7.5373524994,0,1,1,1
6219,barley,16.4624814848,8.2716128673,89.2922156801,13.5533444063,30.2788152237,24.9645266351,12.0611438574,5.8152979942,0,1,1,1
6220,barley,13.3533023651,6.3171350013,107.1602418999,14.700813486,30.6095856313,23.4017415812,12.1643084338,4.6229517798,0,1,1,1
6221,barley,20.1473798097,6.6331152046,92.5981895185,15.4491102989,30.8897364776,23.3668383433,10.1575840417,5.3740829146,0,1,1,1
6222,barley,13.3917899329,6.5606105892,82.5021956004,13.3256904558,30.5465267135,25.4304398028,12.1104885434,4.9414519788,0,1,1,1
6223,barley,12.2932371049,8.478511308,109.0861004845,14.8242158114,30.3247933054,24.3075858292,13.716755109,5.2543919425,0,1,1,1
6224,barley,19.4365540384,7.0262749166,96.5902055891,12.3288304461,30.0973799967,26.7790068846,10.7110085608,5.513769707,0,1,1,1
6225,barley,12.9276439421,7.5506592787,94.2166160915,13.2785058676,30.9389522754,23.4952098958,13.5315246216,5.5429009689,0,1,1,1
6226,barley,23.9038425119,8.0489723873,106.3958547549,13.9095720336,30.864663649,24.1210637614,11.6061160391,7.1055858656,0,1,1,1
6227,barley,19.8189761209,8.4479130574,96.7037005217,12.4614013347,31.9688498249,24.4499243197,13.8833480103,4.2917400716,0,1,1,1
6228,barley,14.2704204655,6.3366118286,87.3687541813,15.8360772862,31.7381136958,26.2488929693,12.80671048,6.6336611889,0,1,1,1
6229,barley,18.0869809616,6.5637318436,109.4277431461,12.8583381688,31.456879217,24.6418788726,12.4804720157,4.2093998717,0,1,1,1
6230,barley,18.9508388075,7.741677602,80.9081672355,13.5457992829,31.2991450727,26.7206930867,10.3728196756,7.8065071693,0,1,1,1
6231,barley,23.1475038065,6.6462894634,85.1275639048,15.4232416657,31.1621464737,23.8203468401,11.9367091773,6.2540748626,0,1,1,1
6232,barley,15.5367467026,8.2346203027,86.3133350076,13.6168004176,31.9368289667,26.5925813387,10.4612423816,4.3762109016,0,1,1,1
6233,barley,13.624942196,7.8635976057,101.9164611944,12.4826294027,30.6366562311,23.6470387004,10.1033874341,4.3382652328,0,1,1,1
6234,barley,16.1470963429,6.5923460277,87.9948806523,15.5291472064,31.4909049367,25.8788621309,11.060345864,7.6604173404,0,1,1,1
6235,barley,22.4611717907,8.4954440898,80.9692894174,12.1685743724,30.1590682108,25.2850264977,13.7656392917,6.7454573854,0,1,1,1
6236,barley,16.345223774,7.4048891998,88.0934261306,12.1561132166,31.3426606199,25.3305152979,12.3337721566,5.2506534872,0,1,1,1
6237,barley,12.7095446274,7.8003171539,82.3460477916,12.7153180488,30.139014488,26.4204820567,11.6441415908,4.0566961271,0,1,1,1
6238,barley,20.3058366332,7.7325064571,92.0212827897,15.8717988234,31.1854986184,24.9110205679,10.1004938619,4.5809162816,0,1,1,1
6239,barley,23.1183096756,8.1714106068,98.5580728157,14.0914497342,30.747344196,25.3835493763,10.3727997576,6.3718022235,0,1,1,1
6240,barley,13.5551187523,7.8522580195,82.667144851,12.2800142209,30.488612323,24.6319804767,13.0270402937,4.0075698001,0,1,1,1
6241,barley,21.3203767771,7.01063988,90.4086851926,14.7444605184,30.4493877561,25.5018739611,12.5215685073,5.0700528685,0,1,1,1
6242,barley,23.76981756,7.7916744028,97.1342922437,14.3442953476,31.5819586061,24.4136616113,13.662537538,4.7849442856,0,1,1,1
6243,barley,20.2899519409,7.4522587787,97.0110069406,14.4810239199,30.0243240787,25.1451730844,13.767169926,5.1690409335,0,1,1,1
6244,barley,12.9250025524,6.0339160765,94.8517363174,14.6205944974,30.726283878,23.0168868146,11.296646671,6.7499856532,0,1,1,1
6245,barley,17.575374602,7.7275614875,95.1021071067,14.1684554808,30.4287632727,23.6382630346,12.4193036295,4.3553786292,0,1,1,1
6246,barley,14.866366788,7.3786771937,106.8440533713,15.2529581079,31.2911517433,23.9643133699,10.384902146,6.1220311564,0,1,1,1
6247,barley,12.3423663806,7.7710412103,80.7928235603,14.9583667648,30.9985145108,25.7339451059,12.2796523829,7.2397248671,0,1,1,1
6248,barley,23.0941750684,7.2577095662,99.4045645555,14.5476139267,31.7203830076,24.6349199767,10.5185681981,4.682270551,0,1,1,1
6249,barley,16.3683363141,7.7347896122,86.8613580376,15.2885571954,31.7108514596,23.7159703825,12.9185405296,4.2346264627,0,1,1,1
6250,barley,14.222751395,7.5054217237,104.7138368516,13.1656400944,30.5221289607,24.5746368938,10.0555309786,7.4942830323,0,1,1,1
6251,barley,12.2075934888,7.4571200327,97.20065781,13.6370545517,30.3081827472,24.4304407903,13.087422757,5.9128439038,0,1,1,1
6252,barley,15.7674718941,8.4998826674,91.8217146888,13.0312101573,31.4983509654,23.1307562813,13.3741599279,7.706127259,0,1,1,1
6253,barley,19.6129587727,8.0026301301,107.5076970303,15.270530317,31.241359976,24.3217504509,10.1178826452,6.7661503896,0,1,1,1
6254,barley,14.1638616641,8.3054065856,95.5951537463,14.9329052558,30.6070761771,23.3306440014,12.7576555125,6.1414390741,0,1,1,1
6255,barley,17.5301242674,8.1598812233,81.3812469998,12.2139452844,31.5380275225,26.1812686803,12.9475209024,5.9819644225,0,1,1,1
6256,barley,15.0149392568,8.407252349,109.8397535626,12.9037886908,30.4276390566,24.1089376138,11.9936245566,4.6723046276,0,1,1,1
6257,barley,19.8334325026,6.127901622,91.8974026197,12.469854351,30.4054886733,24.3059937692,12.0801355435,5.6722877642,0,1,1,1
6258,barley,16.8846248482,7.839802579,106.4911884886,15.2026849075,31.7205576352,26.263377787,11.5509953422,7.2126637693,0,1,1,1
6259,barley,17.3824917757,7.4914488768,90.5725340102,14.7305756307,31.5643316387,24.2262244632,13.392777907,4.8797769678,0,1,1,1
6260,barley,19.339917353,7.6642152824,89.4351742095,15.8065208036,30.5992057818,23.8302013517,12.1154529515,5.4101281841,0,1,1,1
6261,barley,20.997879809,7.1742640964,84.6215910707,15.7594973912,31.7926698828,25.4599891399,13.4621206511,7.3849001849,0,1,1,1
6262,barley,18.2402944578,7.8388791866,99.6434073667,14.0887910242,30.0665207389,24.9042950552,12.5160331301,6.9403329739,0,1,1,1
6263,barley,18.8740335267,6.833263384,93.8154712758,15.2536115642,30.1617599539,25.2959296087,11.5758026548,4.1360583937,0,1,1,1
6264,barley,13.5668076365,8.2522769453,88.8021513188,14.6380134443,30.9832385162,23.3198797421,13.1613647212,4.5617606283,0,1,1,1
6265,barley,22.0998555373,7.3135340771,101.4361016067,15.4200416593,31.3542764179,23.3394846042,13.4839816962,7.2722098426,0,1,1,1
6266,barley,23.1490802631,6.8625678547,97.6954127583,13.1049865773,30.3478646868,25.2542980802,11.0001343815,7.5152687882,0,1,1,1
6267,barley,14.5041485706,8.0543051554,93.0363267711,12.0031365562,31.1415987033,23.2332464153,12.5410463628,5.7263103635,0,1,1,1
6268,barley,20.3763669146,7.4855965929,102.7994422722,13.6941870086,30.4832629435,23.1937725873,10.473083531,4.9446744682,0,1,1,1
6269,barley,20.2200661467,7.3294064125,97.1511868317,12.3380815296,30.3470540692,23.8473541462,13.9995696682,4.2801473955,0,1,1,1
6270,barley,19.5214319892,8.2606372277,109.5523353866,14.1934604233,31.9319997651,23.9199419056,13.7500855819,5.619457126,0,1,1,1
6271,barley,22.8421885228,7.7065818078,86.750277074,15.3565514132,31.6497759816,24.1703443025,13.4414902125,7.1612015736,0,1,1,1
6272,barley,15.2816278495,6.3868145299,109.05710094,14.954103253,30.1873508111,24.5219538072,10.484287951,5.8114733657,0,1,1,1
6273,barley,22.7107055557,6.2656369,94.6719470689,13.2203022515,31.426460001,26.4510856508,10.3078879199,4.7627504625,0,1,1,1
6274,barley,12.5140712698,7.8052378272,91.6569048675,13.2712596164,31.8867387244,26.1561452899,11.1894377488,4.6096933406,0,1,1,1
6275,barley,18.6806528072,7.7499565673,90.0138244554,15.4832082741,31.3650929907,25.4033957381,12.6105058461,6.2990014985,0,1,1,1
6276,barley,16.8652313046,7.6937347324,96.8747203383,14.4281965564,30.1167381944,23.3017476424,13.2948554872,7.0091406445,0,1,1,1
6277,barley,16.0432138258,8.0293341863,97.906226472,13.4048037398,31.7267235484,24.0649970523,10.198743509,5.8624446173,0,1,1,1
6278,barley,22.5662236671,6.9629737419,85.3042710572,15.2969186668,30.9347846471,25.9354751694,13.0433656811,7.7237553759,0,1,1,1
6279,barley,19.7109370021,7.2531112132,99.9639487236,15.3388418428,30.5151042518,25.6482756089,11.0885030109,7.1863318368,0,1,1,1
6280,barley,22.7169828789,7.6698992495,80.7824884927,13.4613653557,31.6076575359,24.4972734547,12.3180006268,4.1756053337,0,1,1,1
6281,barley,17.3491823495,7.7734080584,105.9728241332,14.8929425877,30.3117172737,23.7289809009,10.0099372521,5.1055961496,0,1,1,1
6282,barley,18.264979153,7.0370457637,89.9332829562,14.2303683978,31.4780490923,25.8194096705,13.2694488306,7.4347197228,0,1,1,1
6283,barley,15.6367316967,6.7989602946,96.721946394,13.1844908984,30.0436380896,23.7659005047,13.9109107982,6.7713708353,0,1,1,1
6284,barley,12.1161772551,7.3251410803,96.4412759373,12.1216132171,31.9596678424,25.8424305769,11.5124701865,6.5642009893,0,1,1,1
6285,barley,20.3129405173,6.4805508652,103.6109851025,15.1282919575,31.2758128846,25.0846495396,12.7909498814,4.3343557529,0,1,1,1
6286,barley,24.1045768637,6.6955630772,106.0519605262,15.6220328537,30.921551738,23.0245895615,10.8356546551,5.9891280849,0,1,1,1
6287,barley,12.1754782569,8.4637567409,91.5914093242,14.212936034,30.9480496445,24.9310301382,11.9952310035,4.0046087291,0,1,1,1
6288,barley,16.6421549589,6.8893104196,85.3414354621,15.7642167869,30.5524233958,25.619330892,13.8211539275,4.864485157,0,1,1,1
6289,barley,14.9423057483,7.4323509716,83.2141043724,13.4767188478,30.3667282194,23.081007707,13.2387931725,5.298638951,0,1,1,1
6290,barley,19.7843705653,8.1404870763,98.3886331291,13.2651291779,31.9098511664,26.758536311,13.6160039815,6.1048972852,0,1,1,1
6291,barley,16.5665266935,8.2952573639,104.1886747681,14.3346886383,30.7413540324,24.2325440325,12.3737685653,4.4093866248,0,1,1,1
6292,barley,20.4108987425,8.0021819228,97.3674677682,14.0069129635,31.9035371321,26.6267512028,10.0302979452,7.3521050716,0,1,1,1
6293,barley,13.3338508923,8.2345722512,90.7014656312,14.0902339614,30.3569138786,24.3821467785,12.9487455277,4.8838765759,0,1,1,1
6294,barley,17.4600791724,7.3264618891,82.5198326884,15.9740342842,30.0562601545,24.622644257,11.3968657234,5.6243697441,0,1,1,1
6295,barley,24.1944439019,7.8696144686,82.6899244591,12.5266303304,30.4653150663,26.0481466114,12.0386897354,6.3808264073,0,1,1,1
6296,barley,24.0104844955,6.2492166022,95.2981984588,15.8185384337,31.2926435549,24.8173128549,12.4622402458,4.6905246288,0,1,1,1
6297,barley,18.9374549433,6.8867388448,84.1826906381,12.2638810112,30.2737919591,24.1648561583,10.7310201056,6.904839954,0,1,1,1
6298,barley,20.7635913855,7.3219603488,99.5238742153,14.6243266164,30.8489945958,25.5739605211,13.8699796153,5.0740385087,0,1,1,1
6299,barley,18.2655101859,6.0967256896,99.0340522585,12.8027009491,30.7857710774,26.1770272519,11.968758507,7.2914888746,0,1,1,1
6300,barley,22.3085453479,6.0795584304,84.4586456711,15.6683483142,31.8441145339,26.4851034036,10.9461589042,6.7035935617,0,1,1,1
6301,barley,17.165624943,7.4741809878,93.3125705909,12.387094975,30.60836805,25.4827092169,11.7872772702,7.5364047953,0,1,1,1
6302,barley,21.6508298278,8.0555926673,105.8270913998,12.6853870344,30.9495171029,26.3516440031,10.5907854623,6.1910338654,0,1,1,1
6303,barley,21.7634777097,8.0290465,86.0125576575,15.9162817746,31.9525359064,25.5431029644,10.8171844288,6.8257933022,0,1,1,1
6304,barley,17.5982691048,6.8241868126,98.8311538512,13.6441103329,31.3011888566,26.7353364387,10.2730297734,7.9580202438,0,1,1,1
6305,barley,21.4921778064,6.1226137053,80.7860076496,14.2308285953,31.1298283296,25.0358199994,11.9013028943,4.1463335233,0,1,1,1
6306,barley,16.4276775532,6.2761253284,100.5174164553,13.9732546614,30.1027573731,24.1867860218,13.4905288485,4.4554433442,0,1,1,1
6307,barley,18.055368446,7.4050733597,94.0281645824,12.2918825616,30.0616335976,25.3305313743,13.2817473619,5.1578571255,0,1,1,1
6308,barley,22.4744348068,6.3469826866,109.1891194366,12.0967364768,31.9407816707,26.7322928055,10.7199495511,7.5191733633,0,1,1,1
6309,barley,15.7437821074,6.7052962225,107.2885473174,13.2264992134,30.8202321406,25.4762024968,10.6571778891,4.882520347,0,1,1,1
6310,barley,24.1358516526,6.6673107969,92.1281049311,13.7675740098,31.113748942,24.3367605409,13.2125648366,7.0594050717,0,1,1,1
6311,barley,23.1127496474,7.4975065139,94.1202966265,15.7675361164,31.4704878283,23.6833024418,13.908605127,7.5149265948,0,1,1,1
6312,barley,19.9428030164,7.7489722392,90.3399572361,12.7612828523,31.0177649295,26.352776925,10.1471324373,7.2543436303,0,1,1,1
6313,barley,13.0199815743,6.7562575925,88.4020353863,13.3195042421,30.3125281922,23.7984812007,12.8139870407,6.4470572122,0,1,1,1
6314,barley,17.0217010049,7.4339209636,80.7776084601,15.1748040584,30.6145741078,26.1899469444,11.3323333279,4.1316853701,0,1,1,1
6315,barley,22.1519857193,7.08804772,95.7497591059,13.4793080503,30.8025522215,23.3688789983,12.3534292715,6.5795130572,0,1,1,1
6316,barley,24.092716301,7.7650154014,87.8321803073,13.9280685226,31.8371669781,26.0723702305,10.1491697476,7.0935385036,0,1,1,1
6317,barley,18.2117171977,8.4230847586,102.3716350983,14.2657051849,31.6505187289,25.8197493569,12.7115959814,7.6990130162,0,1,1,1
6318,barley,14.7413190304,7.1188043841,82.717455738,14.5822436598,31.8802520056,26.7651709682,12.0031434321,7.283906537,0,1,1,1
6319,barley,13.1077127009,7.5838365821,102.2622655624,14.1652825401,30.6012276877,24.5959374027,11.9820464962,7.4073358332,0,1,1,1
6320,barley,22.2684864784,7.9748594584,109.0705811682,13.3522206689,30.1115073128,25.7916126517,11.4367116246,4.4046193523,0,1,1,1
6321,barley,14.2453554218,7.3698876809,109.557751568,13.4844830943,31.7120518733,24.8848256221,12.4310949679,6.2804836304,0,1,1,1
6322,barley,22.6916729219,7.8230690391,107.6596588383,13.7636652314,30.1335268714,24.3596010958,12.4184843993,4.5533084277,0,1,1,1
6323,barley,15.8510945669,7.2247719858,100.8587868636,12.4475151998,30.4535561725,23.4069133139,13.5927908725,7.5235943786,0,1,1,1
6324,barley,14.1651266662,7.7702985232,98.1315126358,13.983956267,30.0118031856,24.395862136,12.6477908767,5.7078555918,0,1,1,1
6325,barley,21.068377422,6.6570823995,92.5462582396,12.0092888976,31.3287003356,26.077923201,12.2900329333,6.6826553626,0,1,1,1
6326,barley,15.7227518074,6.6251955968,100.9530958893,14.3210544638,31.4369662389,26.5079537035,12.8365870102,7.0344888735,0,1,1,1
6327,barley,16.5481302999,6.1222870042,92.6152766803,15.9142523435,31.0550976366,24.0993299992,13.0636028645,4.3186470616,0,1,1,1
6328,barley,14.6752774026,7.4205204025,103.3098810634,15.3902964889,31.8848302359,23.2912421359,10.0872353453,4.0561339998,0,1,1,1
6329,barley,16.4103141003,7.9038736092,87.5733534393,13.7582042483,31.9961015805,24.4062676743,10.7740751955,7.5960286713,0,1,1,1
6330,barley,21.6897615799,6.1320622337,95.1743611985,14.6482233715,30.2250849462,26.817879333,11.5463201995,5.7979702851,0,1,1,1
6331,barley,18.9296493112,6.4568841781,108.5653573445,13.7813223069,31.0582817306,23.1200369761,12.0822737748,6.3186535325,0,1,1,1
6332,barley,21.4211313681,6.3358162439,81.2567105805,14.7322500992,30.3649997876,26.4154280852,11.2420711118,5.1047123686,0,1,1,1
6333,barley,23.2811071944,8.3639850191,80.6929429348,12.8989209475,31.8273145764,26.5068334673,11.6364546082,6.3075703271,0,1,1,1
6334,barley,24.3124485098,6.0710299809,95.5792253188,13.5634533789,31.4177164472,23.5152248205,10.0748490182,6.2693380577,0,1,1,1
6335,barley,18.7803932941,6.3704053256,91.6441037807,14.6422502415,30.4048262486,25.9106426431,13.4300173089,7.5971559568,0,1,1,1
6336,barley,18.3606055836,8.3221601605,84.1222352676,15.6468405042,31.7630880754,24.6445679607,10.6316178001,5.9485281303,0,1,1,1
6337,barley,21.5701713148,6.1623622066,102.4852613413,15.1787866158,31.3502894181,24.1004224897,10.3492735807,4.0062413226,0,1,1,1
6338,barley,14.8109612607,7.7915176371,108.0682765907,15.2319045973,30.1313452089,23.3214425657,10.6014888464,6.7373732433,0,1,1,1
6339,barley,20.9073746765,7.5905261463,82.0798746808,15.2692069582,31.2057005373,25.2009070585,13.3024821455,4.9145505084,0,1,1,1
6340,barley,23.8466645857,7.7072745655,86.6946820751,12.0755832111,31.9420240053,24.0442526603,11.6597153066,7.1365651042,0,1,1,1
6341,barley,23.3203347331,6.3566273869,98.9743033119,12.7324372284,31.2981910075,26.724051169,11.4851550028,7.0721983142,0,1,1,1
6342,barley,24.1351238406,7.8844368279,90.1746918654,14.1064663482,31.9166596843,24.3305251275,10.1983919488,5.8468136297,0,1,1,1
6343,barley,12.6351785178,6.8962745136,102.3117819982,13.4791773232,30.5822790456,23.8786509032,10.9320098272,5.2096727118,0,1,1,1
6344,barley,19.1350064707,6.4191110591,84.1990762563,15.8382025708,30.095922132,25.2422506586,13.9780469083,6.876170796,0,1,1,1
